0,0,0,0,0,0
0,0,0,0,0,0
-1.22156887523863e-22,0.00256975120619893,-0.00287075194920147,0.000301000743002541,2.19206323112656e-23,-3.0441137448183e-19
-6.36831052303503e-07,0.00743614083671885,-0.00786785231100823,0.000391183960874731,-6.36831052303503e-07,4.05275134146488e-05
-4.13844511853599e-06,0.0143998687463764,-0.0144680922282341,-2.04329203222493e-05,-4.06300371636295e-06,1.77068320949164e-05
-1.3849053756004e-05,0.0233111248744005,-0.0222948847352582,-0.00110302693924861,-1.32922936380094e-05,-1.51612699820971e-05
-3.39893902937003e-05,0.0340541396039622,-0.0310713923747395,-0.00293060848412454,-3.18579750130513e-05,-0.000127544708451793
-6.95023483872143e-05,0.0465361029840755,-0.0405867270205864,-0.00553390752496678,-6.35969176786018e-05,-0.00026758801023564
-0.000125968722548033,0.0606803523158417,-0.0506756357852537,-0.00890341659766533,-0.000112529361712824,-0.000484966033702372
-0.000209535234485723,0.0764211675383515,-0.0612028430449318,-0.0130188225194187,-0.000182765207583126,-0.000734161337985293
-0.000326874607099254,0.0937007278893934,-0.0720543320716507,-0.0178433750156659,-0.00027845340575937,-0.00105241915561385
-0.000485143957630713,0.112466533811794,-0.0831298201601908,-0.023342110274099,-0.000403735535184652,-0.00140158195182081
-0.000691966369502518,0.132670011421816,-0.0943391105795525,-0.0294737594019868,-0.000562727791079028,-0.00181043741988313
-0.000955409994761811,0.154265135800425,-0.105598307214735,-0.0362029575968684,-0.00075950216644996,-0.00224772004520297
-0.00128398834365553,0.177207762366334,-0.116828405784012,-0.0434921433990418,-0.000998090255280251,-0.00273608406724979
-0.0016866602040089,0.201454823817735,-0.127953310354228,-0.0513102444693207,-0.00128248507334532,-0.0032502030795078
-0.0021728506342277,0.226963990810088,-0.138899440689272,-0.059625427682803,-0.00161666199270385,-0.0038080701839025
-0.00275247450716219,0.253693164973813,-0.149594688059053,-0.0684115293025752,-0.00200459744755734,-0.00438926693841037
-0.00343598199181073,0.281600300253724,-0.159968514187392,-0.0776418646162913,-0.00245030412257227,-0.00500812037027991
-0.00423441020197872,0.310643069562948,-0.169951455290574,-0.0872941025140422,-0.002957864122882,-0.00564816246323855
-0.00515945875321723,0.340778778809846,-0.179475489613462,-0.0973450944767542,-0.00353147666283559,-0.00632075729633037
-0.00622357618561952,0.37196415446845,-0.188473905134003,-0.107774619417523,-0.00417550443278222,-0.00701254947171649
-0.00744007385251339,0.404155326870517,-0.196881840176566,-0.118561112378859,-0.00489453322890357,-0.00773245034124406
-0.00882325709659221,0.437307717914536,-0.204636419392373,-0.129684565446895,-0.00569343154664977,-0.00846950375509471
-0.0103885897814848,0.471376089831074,-0.211677422555698,-0.141123025893141,-0.00657742296147801,-0.00923054420747079
-0.0121528851709155,0.506314526870588,-0.217947629664879,-0.152854862051878,-0.00755216042376543,-0.0100064163564676
-0.014134539456635,0.542076553630891,-0.223393588924384,-0.164855915759095,-0.00862381366839831,-0.0108021580018226
-0.016353804620782,0.578615210340537,-0.227966123143293,-0.177101296168095,-0.00979916112514486,-0.0116099184268531
-0.018833118138954,0.615883246246988,-0.231621167401765,-0.189563093927575,-0.0110856959256862,-0.0124331511914196
-0.0215974906748258,0.653833288371201,-0.234320387778596,-0.202211835910411,-0.0124917393132249,-0.0132649043742942
-0.0246749716478619,0.692418112415199,-0.236032050619098,-0.215014690939354,-0.0140265691575209,-0.0141072133802422
-0.0280971992188647,0.731590900974658,-0.23673169712642,-0.227936696730314,-0.0157005579882356,-0.0149536991195008
-0.0319000580508476,0.771305587927962,-0.236402994040616,-0.240939405883868,-0.0175253252741549,-0.0158051144882135
-0.0361244572841053,0.811517194989398,-0.235038397652835,-0.253981978899032,-0.019513897405696,-0.0166553969486971
-0.0408172553963029,0.852182236432609,-0.232639923146749,-0.267020233544231,-0.0216808739924814,-0.0175041321578992
-0.0460323480742991,0.893259113192334,-0.229219721363373,-0.280007682849851,-0.0240425876271612,-0.0183453754151713
-0.0518319433934304,0.93470855284201,-0.224800691120155,-0.292894962150741,-0.0266172410767164,-0.0191776426852918
-0.0582880314191392,0.97649402594167,-0.219416877462623,-0.305630880668004,-0.0294249886790263,-0.0199949494178462
-0.0654840448248557,1.01858217461847,-0.213113825191247,-0.318162215732846,-0.0324879084428801,-0.0207948162602937
-0.0735166601557994,1.0609431807438,-0.205948659367144,-0.330434853627536,-0.0358297740447515,-0.02157108251133
-0.0824976186927121,1.10355107252165,-0.197989979916087,-0.342393984776254,-0.0394754753994322,-0.0223203198184763
-0.0925552958256569,1.14638385481839,-0.189317291134441,-0.353985477105528,-0.0434498423811809,-0.023036076191798
-0.103835489375138,1.18942335887568,-0.180019860792535,-0.365156654698853,-0.0477754690921721,-0.0237140411805853
-0.116500429500943,1.23265453119009,-0.170194464090546,-0.375858298937355,-0.0524689046693227,-0.0243475085553311
-0.130724223325805,1.27606374777584,-0.159941371531601,-0.386046640805443,-0.0575342236593365,-0.0249317012725509
-0.146681673976988,1.31963537857215,-0.149357227729436,-0.395687092431971,-0.0629525501832411,-0.0254605421074754
-0.164525576755526,1.36334543427182,-0.138522954869255,-0.404759111187949,-0.068665683464309,-0.0259309333980755
-0.184345556903717,1.40715063750324,-0.127484022841448,-0.41326389938322,-0.0745520986953565,-0.0263416545251217
-0.206101030808203,1.45097136889803,-0.116221005561791,-0.421234072665384,-0.0803955500207825,-0.0266991496879577
-0.229526975142237,1.49466894963637,-0.104612293896101,-0.428744048349556,-0.085852989106077,-0.0270194996749265
-0.254033089366849,1.53802431834013,-0.0924029984557965,-0.435912944111807,-0.0904423752181293,-0.0273342144007255
-0.278659994977738,1.58073720200998,-0.0792148840595074,-0.442885396349149,-0.0935884386261049,-0.0276859833837308
-0.302191090462325,1.62247257941432,-0.0646428701991027,-0.449773899296584,-0.0947603885614435,-0.0281149855223669
-0.323458982190912,1.66295838120962,-0.0484368922372568,-0.456574077851596,-0.0936707264901819,-0.0286315578946344
-0.341698709456816,1.70208029610241,-0.0306609904024569,-0.463111581688529,-0.0904073529650793,-0.0292035211663648
-0.356697285846723,1.73989772323329,-0.0116914487318816,-0.469081253413352,-0.0853863250056673,-0.0297711529709073
-0.368673313930461,1.77657529864587,0.00794091675096424,-0.474156802556893,-0.0791727961472576,-0.0302775934951826
-0.378050744855976,1.81229575064552,0.0277273951725157,-0.478089180218185,-0.0723115480663988,-0.0306844167131609
-0.385286141271807,1.84720590878478,0.0472788900680465,-0.480745412233093,-0.0652414021762725,-0.0309737314242172
-0.390785886513392,1.88140034613739,0.0663439076956614,-0.482098436420104,-0.0582796412731461,-0.0311420027645907
-0.394883316000952,1.9149260871202,0.0847858569406693,-0.482196586592656,-0.0516389294776731,-0.0311949807719244
-0.397842665690536,1.9477941430565,0.102550251772068,-0.481132701588878,-0.045451969798276,-0.031142722747492
-0.399871139827038,1.97999088560974,0.119635759978633,-0.479020293181705,-0.0397937178981869,-0.0309973878732869
-0.401131346262434,2.01148701556205,0.136072784831307,-0.475977822307839,-0.0346986574237794,-0.0307710631628525
-0.401751701718617,2.04224397768594,0.151908991783913,-0.472119320652869,-0.0301734698872524,-0.0304753355698117
-0.401834503502829,2.07221832064652,0.167200081721888,-0.467549543345733,-0.026206113641765,-0.0301204471413298
-0.401462009655763,2.10136458031249,0.182004152921894,-0.462361892458006,-0.0227722780731679,-0.0297155249102221
-0.400700980247173,2.12963715447751,0.196378398792481,-0.456638076472138,-0.0198399634262767,-0.0292682570412509
-0.399606074003975,2.15699151118754,0.210377257059941,-0.450448635669305,-0.0173727284220171,-0.0287852874880012
-0.398222405113464,2.18338495984604,0.224051443485925,-0.443853957955696,-0.0153319882183216,-0.028272076152552
-0.396587484303026,2.20877713915953,0.237447499596145,-0.436905416871888,-0.0136786311914786,-0.0277332790221308
-0.394732706299919,2.23313031851782,0.250607637105981,-0.429646552908493,-0.0123741440137679,-0.0271726660151312
